district_name,state,nces_id,url,any_link_found,n_links_found
averill park central school district,new york,3600016,http://www.averillpark.k12.ny.us,TRUE,1
avoca central school district,new york,3603630,http://www.avocacsd.org,FALSE,0
avon central school district,new york,3603660,http://www.avoncsd.org,TRUE,4
babylon union free school district,new york,3603720,http://babylon.k12.ny.us,TRUE,1
bainbridge-guilford central school district,new york,3603810,https://www.bgcsd.org/,FALSE,0
baldwin union free school district,new york,3603840,http://www.baldwinschools.org,TRUE,1
baldwinsville central school district,new york,3603870,http://www.bville.org,FALSE,0
ballston spa central school district,new york,3603930,http://www.bscsd.org,FALSE,0
barker central school district,new york,3603960,http://www.barkercsd.net,TRUE,2
batavia city school district,new york,3603990,http://www.bataviacsd.org,TRUE,3
bath central school district,new york,3604050,http://www.bathcsd.org,TRUE,5
bay shore union free school district,new york,3604080,http://www.bayshoreschools.org,TRUE,1
bayport-blue point union free school district,new york,3604110,http://www.bbpschools.org,FALSE,0
beaver river central school district,new york,3604200,http://www.brcsd.org,FALSE,0
bedford central school district,new york,3619950,http://www.bcsdny.org,TRUE,1
bedford stuyvesant new beginnings charter school,new york,3601029,http://www.bsnbcs.org,FALSE,0
beekmantown central school district,new york,3604290,http://www.bcsdk12.org,TRUE,2
beginning with children charter school ii,new york,3601064,http://www.bwccs2.org,FALSE,0
belfast central school district,new york,3604350,http://www.belfast.wnyric.org,TRUE,2
belleville-henderson central school district,new york,3604370,http://www.bhpanthers.org,TRUE,1
bellmore union free school district,new york,3604410,http://www.bellmoreschools.org,TRUE,1
bellmore-merrick central high school district,new york,3619020,http://www.bellmore-merrick.k12.ny.us,TRUE,1
bemus point central school district,new york,3604530,http://bemusptcsd.org,FALSE,0
berne-knox-westerlo central school district,new york,3604650,http://www.bkwschools.org,TRUE,1
bethlehem central school district,new york,3604710,http://www.bethlehemschools.org,TRUE,1
bethpage union free school district,new york,3604740,http://www.bethpagecommunity.com,TRUE,6
bglig-shirley rodriguez-remeneski cs,new york,3600967,http://www.bgligschool.org,FALSE,0
binghamton city school district,new york,3604870,http://www.binghamtonschools.org,FALSE,0
blind brook-rye union free school district,new york,3624630,http://www.blindbrook.org,TRUE,1
bolivar-richburg central school district,new york,3600012,http://www.brcs.wnyric.org,FALSE,0
bolton central school district,new york,3605010,http://www.boltoncsd.org,TRUE,8
boys preparatory charter school of new york,new york,3601115,http://www.publicprep.org,TRUE,3
bradford central school district,new york,3605220,http://www.bradfordcsd.org,TRUE,1
brasher falls central school district,new york,3627960,http://www.bfcsd.org,TRUE,1
brentwood union free school district,new york,3605280,http://www.brentwood.k12.ny.us,TRUE,4
brewster central school district,new york,3605310,http://www.brewsterschools.org,TRUE,1
briarcliff manor union free school district,new york,3605340,http://www.briarcliffschools.org,TRUE,1
bridgehampton union free school district,new york,3605370,http://www.bridgehampton.k12.ny.us,FALSE,0
brighter choice charter school for boys,new york,3600032,http://www.brighterchoice.org,FALSE,0
brighter choice charter school for girls,new york,3600033,http://www.brighterchoice.org,FALSE,0
brighton central school district,new york,3605460,http://brighton.com,TRUE,4
brilla college preparatory charter school,new york,3601108,http://brillacollegeprep.org,TRUE,2
brilla vertias charter school,new york,3601165,https://brillaschools.org/,TRUE,2
broadalbin-perth central school district,new york,3600005,http://www.bpcsd.org,TRUE,3
brockport central school district,new york,3605580,http://www.bcs1.org,TRUE,2
brocton central school district,new york,3605610,http://www.broctoncsd.org,TRUE,1
bronx academy of promise charter school,new york,3600956,http://www.bronxacademyofpromise.com,FALSE,0
bronx charter school for better learning,new york,3600089,http://www.bronxbetterlearning.org,TRUE,2
bronx charter school for better learning ii,new york,3601127,http://www.bronxbetterlearning.org/,TRUE,2
bronx charter school for excellence,new york,3600113,http://www.bronxexcellence.org,FALSE,0
bronx charter school for excellence 2,new york,3601142,https://www.bronxbetterlearning.org/,TRUE,2
bronx charter school for excellence 3,new york,3601157,https://www.excellencecommunityschools.org/bronx-1,FALSE,0
bronx charter school for the arts,new york,3600063,http://www.bronxarts.net,FALSE,0
bronx community charter school,new york,3600968,http://www.bronxcommunity.org,FALSE,0
bronx preparatory charter school,new york,3600042,http://www.democracyprep.org,FALSE,0
bronxville union free school district,new york,3605640,http://www.bronxvilleschool.org,TRUE,1
brookfield central school district,new york,3605670,http://www.brookfieldcsd.org,TRUE,2
brookhaven-comsewogue union free school district,new york,3615780,http://www.comsewogue.k12.ny.us,TRUE,5
brooklyn ascend charter school,new york,3600966,http://www.ascendlearning.org,TRUE,2
brooklyn charter school (the),new york,3600045,http://www.brooklyncharter.org,TRUE,1
brooklyn excelsior charter school,new york,3600116,http://www.brooklynexcelsior@heritageacademies.com,FALSE,0
brooklyn laboratory charter school,new york,3601111,https://www.brooklynlaboratoryschool.org/,FALSE,0
brooklyn prospect charter school-csd 13,new york,3601150,https://www.brooklynprospect.org/,FALSE,0
brooklyn prospect charter school-csd 15,new york,3600991,http://www.brooklynprospect.org,FALSE,0
brooklyn scholars charter school,new york,3600989,http://www.brooklynscholarscharterschool.org,TRUE,2
brooklyn urban garden charter school,new york,3601100,http://www.bugsbrooklyn.org,TRUE,1
broome street academy charter high school,new york,3601043,http://www.broomestreetacademy.org,FALSE,0
brownsville ascend charter school,new york,3601002,http://www.ascendlearning.org,TRUE,2
brunswick central school district (brittonkill),new york,3605520,http://www.brittonkill.k12.ny.us,TRUE,3
brushton-moira central school district,new york,3605820,http://www.bmcsd.org,FALSE,0
buffalo academy of science charter school,new york,3600105,http://www.bascs.org,TRUE,1
buffalo city school district,new york,3605850,http://www.buffaloschools.org,TRUE,5
buffalo united charter school,new york,3600071,http://www.heritageacademies.com,FALSE,0
burnt hills-ballston lake central school district,new york,3605940,http://www.bhbl.org,FALSE,0
bushwick ascend charter school,new york,3601017,http://www.ascendlearning.org,TRUE,2
byram hills central school district,new york,3606060,http://www.byramhills.org,TRUE,2
byron-bergen central school district,new york,3606090,http://www.bbschools.org,TRUE,1
cairo-durham central school district,new york,3606160,http://www.cairodurham.org,TRUE,3
caledonia-mumford central school district,new york,3606180,http://www.cal-mum.org,TRUE,1
cambridge central school district,new york,3606210,http://www.cambridgecsd.org,TRUE,2
camden central school district,new york,3606240,http://www.camdenschools.org,FALSE,0
campbell-savona central school district,new york,3600020,http://www.cscsd.org,TRUE,1
canajoharie central school district,new york,3606300,http://www.canajoharieschools.org,TRUE,1
canandaigua city school district,new york,3606330,http://www.canandaiguaschools.org,TRUE,3
canarsie ascend charter school,new york,3601102,http://www.ascendlearning.org,TRUE,2
canaseraga central school district,new york,3606360,http://www.ccsdny.org,TRUE,1
canastota central school district,new york,3606390,http://www.canastotacsd.org,TRUE,4
candor central school district,new york,3606420,http://www.candorcsd.org,TRUE,3
canisteo-greenwood csd,new york,3600124,http://www.cgcsd.org,TRUE,2
canton central school district,new york,3606470,http://www.ccsdk12.org,FALSE,0
capital preparatory (cp) harlem charter school,new york,3601144,http://capital.com,TRUE,2
carle place union free school district,new york,3606540,http://www.cps.k12.ny.us/departments/business_office,FALSE,0
carmel central school district,new york,3606570,http://www.carmelschools.org,FALSE,0
carthage central school district,new york,3606630,http://www.carthagecsd.org,TRUE,5
cato-meridian central school district,new york,3606690,http://www.catomeridian.org,FALSE,0
catskill central school district,new york,3606720,http://www.catskillcsd.org,TRUE,2
cattaraugus-little valley central school district,new york,3600024,http://www.cattlv.wnyric.org,TRUE,3
center moriches union free school district,new york,3606840,http://www.cmschools.org,TRUE,1
central brooklyn ascend charter school,new york,3601114,http://www.ascendlearning.org,TRUE,2
central islip union free school district,new york,3606870,http://www.centralislip.k12.ny.us,TRUE,1
central queens academy charter school,new york,3601056,http://www.centralqueensacademy.org,TRUE,1
central square central school district,new york,3606900,http://www.cssd.org,TRUE,2
central valley csd at ilion-mohawk,new york,3601087,http://www.cvalleycsd.org,FALSE,0
challenge preparatory charter school,new york,3601018,http://www.challengeprepcharter.org,FALSE,0
chappaqua central school district,new york,3606990,http://www.ccsd.ws,TRUE,1
charlotte valley central school district,new york,3607050,http://www.charlottevalleycs.org,FALSE,0
charter high school for law and social justice,new york,3601133,https://www.chslsj.org/,TRUE,2
charter school for applied technologies,new york,3600025,http://www.csat-k12.org,TRUE,3
charter school of educational excellence,new york,3600155,http://www.charterschoolofeducationalexcellence.org,TRUE,1
charter school of inquiry,new york,3601135,http://csicharter.org/,FALSE,0
chateaugay central school district,new york,3607080,http://www.chateaugaycsd.org,TRUE,4
chatham central school district,new york,3607110,http://www.chathamcentralschools.com,TRUE,1
chazy union free school district,new york,3607170,http://www.chazy.org,TRUE,1
cheektowaga-maryvale union free school district,new york,3618600,http://www.maryvaleufsd.org,TRUE,4
cheektowaga-sloan union free school district,new york,3627000,http://www.cheektowagasloan.org,TRUE,1
chenango forks central school district,new york,3607260,http://www.cforks.org,TRUE,1
chenango valley central school district,new york,3607290,http://www.cvcsd.stier.org,TRUE,1
cherry valley-springfield central school district,new york,3600006,http://www.cvscs.org,FALSE,0
chester union free school district,new york,3607380,http://www.chesterufsd.org,TRUE,1
children's aid college preparatory charter school,new york,3601066,http://www.childrensaidcollegeprep.org,FALSE,0
chittenango central school district,new york,3607470,http://www.chittenangoschools.org,TRUE,1
churchville-chili central school district,new york,3607530,http://www.cccsd.org,FALSE,0
cincinnatus central school district,new york,3607560,http://www.cc.cnyric.org,FALSE,0
citizens of the world charter school new york 1,new york,3601098,http://www.citizensoftheworld.org/new-york-region,FALSE,0
clarence central school district,new york,3607590,http://www.clarenceschools.org,TRUE,1
clarkstown central school district,new york,3620340,http://www.ccsd.edu,TRUE,1
cleveland hill union free school district,new york,3607680,http://www.clevehill.wnyric.org,TRUE,1
clifton-fine central school district,new york,3607710,http://www.cliftonfine.org,TRUE,6
clinton central school district,new york,3607770,http://www.ccs.edu,TRUE,3
clyde-savannah central school district,new york,3607860,http://www.clydesavannah.org,FALSE,0
clymer central school district,new york,3607890,http://www.clymercsd.org,FALSE,0
cobleskill-richmondville central school district,new york,3600010,http://www.crcs.k12.ny.us,FALSE,0
cohoes city school district,new york,3607980,http://www.cohoes.org,TRUE,3
cold spring harbor central school district,new york,3608010,http://www.csh.k12.ny.us,FALSE,0
colton-pierrepont central school district,new york,3608100,http://www.cpcs.us,FALSE,0
commack union free school district,new york,3608130,http://commack.k12.ny.us,TRUE,1
community partnership charter school,new york,3600046,http://www.cpcsschool.org,FALSE,0
community roots charter school,new york,3600159,http://www.communityroots.org,FALSE,0
compass charter school,new york,3601121,http://www.brooklyncompass.org,FALSE,0
coney island preparatory public charter school,new york,3601004,http://www.coneyislandprep.org,FALSE,0
connetquot central school district,new york,3608160,http://www.ccsdli.org,TRUE,1
cooperstown central school district,new york,3608250,http://www.cooperstowncs.org,FALSE,0
copenhagen central school district,new york,3608280,http://www.ccsknights.com,FALSE,0
copiague union free school district,new york,3608310,http://www.copiague.k12.ny.us,TRUE,1
corinth central school district,new york,3608370,https://www.corinthcsd.org/,FALSE,0
corning city school district,new york,3608400,http://www.corningareaschools.com,TRUE,2
cornwall central school district,new york,3608430,http://www.cornwallschools.com,FALSE,0
cortland city school district,new york,3608460,http://www.cortlandschools.org,TRUE,1
coxsackie-athens central school district,new york,3608490,http://www.cacsd.org,TRUE,1
croton-harmon union free school district,new york,3608580,http://www.croton-harmonschools.org,TRUE,1
crown point central school district,new york,3608610,http://www.cpcsteam.org,TRUE,1
cuba-rushford central school district,new york,3632010,http://www.crcs.wnyric.org,FALSE,0
cultural arts academy charter school at spring creek,new york,3601014,http://www.culturalartsacademy.org,FALSE,0
dalton-nunda central school district (keshequa),new york,3621450,http://www.keshequa.org,FALSE,0
dansville central school district,new york,3608790,http://www.dansvillecsd.org,FALSE,0
deer park union free school district,new york,3608880,http://www.deerparkschools.org,FALSE,0
delaware academy central school district at delhi,new york,3608910,http://www.delhischools.org,FALSE,0
democracy prep endurance charter school,new york,3601078,http://www.democracyprep.org,FALSE,0
democracy prep harlem charter school,new york,3601010,http://www.democracyprep.org,FALSE,0
democracy preparatory charter school,new york,3600158,http://www.democracyprep.org,FALSE,0
depew union free school district,new york,3609030,http://www.depewschools.org,TRUE,1
deposit central school district,new york,3609060,http://www.depositcsd.org,TRUE,1
deruyter central school district,new york,3608850,http://www.deruytercentral.org,FALSE,0
discovery charter school,new york,3601046,http://www.rochesterdiscovery.com,TRUE,2
dobbs ferry union free school district,new york,3609120,http://www.dfsd.org,TRUE,5
dolgeville central school district,new york,3600001,http://www.dolgeville.org,TRUE,7
dover union free school district,new york,3609210,http://www.doverschools.org,TRUE,4
downsville central school district,new york,3609240,http://www.dcseagles.org,FALSE,0
dr richard izquierdo health and science charter school,new york,3601027,http://www.healthscienceschool.org,TRUE,1
dream charter school,new york,3600964,http://www.dreamschoolnyc.org,TRUE,1
dryden central school district,new york,3609330,http://www.dcsd-ny.schoolloop.com,TRUE,4
duanesburg central school district,new york,3609360,http://www.duanesburg.org,TRUE,1
dundee central school district,new york,3609390,http://www.dundeecs.org,FALSE,0
dunkirk city school district,new york,3609420,http://www.dunkirkcsd.org,TRUE,2
east aurora union free school district,new york,3609540,http://www.eastauroraschools.org,FALSE,0
east bloomfield central school district,new york,3604920,http://www.bloomfieldcsd.org,FALSE,0
east greenbush central school district,new york,3609630,http://www.egcsd.org,FALSE,0
east hampton union free school district,new york,3609660,http://www.ehufsd.org,FALSE,0
east harlem scholars academy charter school,new york,3601042,http://www.eastharlemscholars.org,TRUE,1
east harlem scholars academy charter school ii,new york,3601090,http://www.eastharlemscholars.org,TRUE,1
east irondequoit central school district,new york,3609690,http://www.eastiron.org,TRUE,3
east islip union free school district,new york,3609720,http://www.eischools.org,TRUE,34
east meadow union free school district,new york,3609840,http://www.eastmeadow.k12.ny.us,TRUE,10
east moriches union free school district,new york,3609870,http://www.emoschools.org,TRUE,1
east quogue union free school district,new york,3609900,http://www.eastquogue.k12.ny.us,TRUE,7
east rochester union free school district,new york,3609930,http://www.erschools.org,TRUE,2
east rockaway union free school district,new york,3609960,http://www.eastrockawayschools.org,FALSE,0
east syracuse minoa central school district,new york,3609990,http://www.esmschools.org,TRUE,1
east williston union free school district,new york,3610050,http://www.ewsdonline.org,TRUE,5
eastchester union free school district,new york,3610080,http://district.eastchesterschools.org,FALSE,0
eastport-south manor csd,new york,3600125,http://www.esmonline.org,TRUE,1
eden central school district,new york,3610170,http://www.edencsd.org,TRUE,1
edgemont union free school district,new york,3610200,http://www.edgemont.org,TRUE,3
edmeston central school district,new york,3610260,http://www.edmestoncentralschool.net,TRUE,1
edwards-knox central school district,new york,3600003,http://www.ekcsk12.org,FALSE,0
elba central school district,new york,3610380,http://www.elbacsd.org,TRUE,2
ellenville central school district,new york,3610500,http://www.ecs.k12.ny.us,TRUE,3
ellicottville central school district,new york,3610530,http://www.ellicottvillecentral.com,TRUE,5
elmira city school district,new york,3610560,http://www.elmiracityschools.com,FALSE,0
elmira heights central school district,new york,3610590,http://www.heightsschools.com,TRUE,4
elmont union free school district,new york,3610620,http://www.elmontschools.org,TRUE,2
elmsford union free school district,new york,3610650,http://www.eufsd.org,TRUE,1
elmwood village charter school  - days park,new york,3600160,http://www.elmwoodvillageschool.org,TRUE,2
elmwood village charter school hertel,new york,3601163,http://www.evcsbuffalo.org/,TRUE,2
elwood union free school district,new york,3610680,http://www.elwood.k12.ny.us,TRUE,1
ember charter school,new york,3601048,http://www.tfoaprofessionalprep.org,FALSE,0
enterprise charter school,new york,3600073,http://www.enterprisecharter.org,FALSE,0
equality charter school,new york,3601005,http://www.equalitycharterschool.org,FALSE,0
eugenio maria de hostos charter school,new york,3600026,http://www.emhcharter.org,TRUE,2
evans-brant central school district (lake shore),new york,3616560,http://www.lakeshorecsd.org,TRUE,1
evergreen charter school,new york,3600988,http://ecsli.org,TRUE,1
excellence boys charter school of bedford stuyvesant,new york,3600114,http://excellenceboys.uncommonschools.org,TRUE,1
excellence girls charter school,new york,3601000,http://uncommonschools.org/usi/network/excellence.html,FALSE,0
exploration ele cs - science-technol,new york,3601168,http://www.explorationrochester.org,TRUE,1
explore charter school,new york,3600157,http://www.explorenetwork.org,TRUE,3
explore empower charter school,new york,3600994,http://www.explorenetwork.org,TRUE,3
explore exceed charter school,new york,3601058,http://www.explorenetwork.org,TRUE,3
explore excel charter school,new york,3601052,http://www.explorenetwork.org,TRUE,3
fabius-pompey central school district,new york,3610860,http://www.fabiuspompey.org,FALSE,0
fairport central school district,new york,3610890,http://www.fairport.org,TRUE,1
falconer central school district,new york,3610920,http://www.falconerschools.org,FALSE,0
fallsburg central school district,new york,3610950,http://www.fallsburgcsd.net,FALSE,0
family life academy charter school i,new york,3600066,http://www.flacsnyc.com,FALSE,0
family life academy charter school ii,new york,3601070,http://www.flacs2nyc.com,TRUE,1
family life academy charter school iii,new york,3601125,https://flacs2.flacsnyc.com/,TRUE,1
farmingdale union free school district,new york,3610980,http://www.farmingdaleschools.org,FALSE,0
fayetteville-manlius central school district,new york,3618330,http://www.fmschools.org,TRUE,4
fillmore central school district,new york,3611070,http://www.fillmorecsd.org,TRUE,4
finn academy-an elmira charter school,new york,3601128,http://www.finnacademy.com,FALSE,0
floral park-bellerose union free school district,new york,3611160,http://www.floralpark.k12.ny.us,TRUE,3
florida union free school district,new york,3625320,http://www.floridaufsd.org,FALSE,0
fonda-fultonville central school district,new york,3611190,http://www.fondafultonvilleschools.org,TRUE,5
forestville central school district,new york,3611250,http://www.forestville.com,TRUE,1
fort ann central school district,new york,3611280,http://www.fortannschool.org,TRUE,4
fort edward union free school district,new york,3611310,http://www.fortedward.org,TRUE,1
fort plain central school district,new york,3611370,http://www.fortplain.org,TRUE,1
frankfort-schuyler central school district,new york,3611400,http://www.frankfort-schuyler.org,TRUE,1
franklin central school district,new york,3611430,http://www.franklincsd.org,FALSE,0
franklin square union free school district,new york,3611460,http://www.franklinsquare.k12.ny.us,TRUE,2
franklinville central school district,new york,3611490,http://www.tbafcs.org,TRUE,1
fredonia central school district,new york,3611520,http://www.fredonia.wnyric.org,TRUE,3
freeport union free school district,new york,3611550,http://www.freeportschools.org,TRUE,4
frewsburg central school district,new york,3611610,http://www.frewsburgcsd.org,TRUE,1
friendship central school district,new york,3611640,http://www.friendship.wnyric.org,TRUE,4
frontier central school district,new york,3611670,http://www.frontier.wnyric.org,TRUE,4
fulton city school district,new york,3611700,http://www.fulton.cnyric.org,FALSE,0
future leaders institute charter school,new york,3600139,http://www.futureleadersinstitute.org,FALSE,0
galway central school district,new york,3611730,http://www.galwaycsd.org,TRUE,2
gananda central school district,new york,3611740,http://www.gananda.org,TRUE,2
garden city union free school district,new york,3611760,http://www.gardencity.k12.ny.us,TRUE,3
garrison union free school district,new york,3611860,http://www.gufs.org,FALSE,0
gates-chili central school district,new york,3611880,http://www.gateschili.org,TRUE,1
general brown central school district,new york,3611910,http://www.gblions.org,TRUE,1
genesee community charter school,new york,3600029,http://www.gccschool.org,TRUE,1
genesee valley central school district,new york,3600017,http://www.genvalley.org,TRUE,2
geneseo central school district,new york,3611940,http://www.geneseocsd.org,TRUE,1
geneva city school district,new york,3611970,http://www.genevacsd.org,TRUE,4
george junior republic union free school district,new york,3615030,http://www.georgejuniorrepublic.com,FALSE,0
georgetown-south otselic central school district,new york,3622100,http://www.ovcs.org,TRUE,1
germantown central school district,new york,3612030,http://www.germantowncsd.org,FALSE,0
gilbertsville-mount upton central school district,new york,3604757,http://www.gmucsd.org,TRUE,2
gilboa-conesville central school district,new york,3612120,http://www.gilboa-conesville.k12.ny.us,TRUE,1
girls preparatory charter school of the bronx,new york,3600986,http://www.girlsprep.org,TRUE,3
glen cove city school district,new york,3612180,http://www.glencove.k12.ny.us,FALSE,0
glens falls city school district,new york,3612240,http://www.gfsd.org,FALSE,0
glens falls common school district,new york,3602310,http://www.abewing.org,TRUE,1
global community charter school,new york,3601076,http://www.globalcommunitycs.org,FALSE,0
global concepts charter school,new york,3600067,http://www.globalccs.org,FALSE,0
gorham-middlesex central school district (marcus whitman),new york,3612300,http://www.mwcsd.org,TRUE,5
goshen central school district,new york,3612330,http://www.goshenschoolsny.org,TRUE,6
gouverneur central school district,new york,3612360,http://www.gouverneurcentralschool.org,FALSE,0
gowanda central school district,new york,3612390,http://www.gowcsd.org,TRUE,1
grand island central school district,new york,3607020,http://www.grandislandschools.org,TRUE,7
granville central school district,new york,3612450,http://www.granvillecsd.org,TRUE,4
great neck union free school district,new york,3612510,http://www.greatneck.k12.ny.us,TRUE,2
greece central school district,new york,3612630,http://www.greececsd.org,TRUE,1
green island union free school district,new york,3612660,http://www.greenisland.org,TRUE,1
green tech high charter school,new york,3600945,http://www.greentechhigh.org,TRUE,1
greenburgh central school district,new york,3612720,http://www.greenburghcsd.org,TRUE,1
greene central school district,new york,3612750,http://www.greenecsd.org,TRUE,1
greenport union free school district,new york,3612840,http://www.gufsd.org,TRUE,1
greenville central school district,new york,3612870,http://www.greenville.k12.ny.us,FALSE,0
greenwich central school district,new york,3612900,http://www.greenwichcsd.org,FALSE,0
greenwood lake union free school district,new york,3612960,http://www.gwlufsd.org,TRUE,2
growing up green charter school,new york,3600987,http://www.gugcs.org,FALSE,0
growing up green charter school ii,new york,3601152,https://www.gugcs.org/,FALSE,0
guilderland central school district,new york,3613080,http://www.guilderlandschools.org,TRUE,5
hadley-luzerne central school district,new york,3613110,http://www.hlcs.org,TRUE,3
haldane central school district,new york,3613230,http://www.haldaneschool.org,TRUE,1
half hollow hills central school district,new york,3613290,http://www.halfhollowhills.k12.ny.us,TRUE,2
hamburg central school district,new york,3613350,http://www.hamburgschools.org,TRUE,2
hamilton central school district,new york,3613380,http://www.hamiltoncentral.org,TRUE,1
hammondsport central school district,new york,3613470,http://www.hammondsportcsd.org,TRUE,1
hampton bays union free school district,new york,3613530,http://www.hbschools.us,TRUE,1
hancock central school district,new york,3613560,http://www.hancock.stier.org,FALSE,0
hannibal central school district,new york,3613590,http://www.hannibalcsd.org,FALSE,0
harbor science and arts charter school,new york,3600047,http://www.hsacs.org,TRUE,1
harborfields central school district,new york,3613620,http://www.harborfieldscsd.net,TRUE,7
harlem children's zone promise academy charter school,new york,3600108,http://www.hczpromise.org,FALSE,0
harlem children's zone promise academy ii charter school,new york,3600140,http://www.hczpromise.org,FALSE,0
harlem hebrew language academy charter school,new york,3601097,http://www.harlemhebrewcharter.org,TRUE,1
harlem prep charter school,new york,3600068,http://www.democracyprep.org,FALSE,0
harlem village academy east charter school,new york,3600141,http://www.harlemvillageacademies.org,TRUE,2
harlem village academy west charter school,new york,3600080,http://www.harlemvillageacademies.org,TRUE,2
harpursville central school district,new york,3613710,http://www.hcs.stier.org,TRUE,2
harriet tubman charter school,new york,3600048,http://www.htcsbronx.org,FALSE,0
harrison central school district,new york,3613740,http://www.harrisoncsd.org,TRUE,1
harrisville central school district,new york,3613770,http://www.hcsk12.org,TRUE,3
hartford central school district,new york,3613830,http://www.hartfordcsd.org,TRUE,2
hastings-on-hudson union free school district,new york,3613950,http://www.hohschools.org,TRUE,2
hauppauge union free school district,new york,3613980,http://www.hauppauge.k12.ny.us,TRUE,1
haverstraw-stony point csd (north rockland),new york,3614010,http://www.nrcsd.org,TRUE,1
hawthorne-cedar knolls union free school district,new york,3614070,http://www.hcks.org,TRUE,2
health sciences charter school,new york,3601022,http://www.healthsciencescharterschool.org,TRUE,1
hebrew language academy charter school,new york,3601003,http://www.hlacharterschool.org,FALSE,0
heketi community charter school,new york,3601074,http://www.heketi.org,TRUE,2
hellenic classical charter school,new york,3600146,http://www.hccs-nys.org,FALSE,0
hempstead union free school district,new york,3614130,http://www.hempsteadschools.org,TRUE,2
hendrick hudson central school district,new york,3614190,http://www.henhudschools.org,TRUE,1
henry johnson charter school,new york,3600946,http://www.henryjohnsoncs.org,FALSE,0
herkimer central school district,new york,3614220,http://www.herkimercsd.org,TRUE,2
hermon-dekalb central school district,new york,3614250,http://www.hdcsk12.org,FALSE,0
herricks union free school district,new york,3614280,http://www.herricks.org,TRUE,1
hewlett-woodmere union free school district,new york,3631710,http://www.hewlett-woodmere.net,FALSE,0
hicksville union free school district,new york,3614340,http://www.hicksvillepublicschools.org,TRUE,1
highland central school district,new york,3614400,http://www.highland-k12.org,TRUE,2
highland falls central school district,new york,3614430,http://www.hffmcsd.org,FALSE,0
hilton central school district,new york,3614460,http://www.hilton.k12.ny.us,TRUE,3
holland central school district,new york,3614550,http://www.hollandcsd.org,TRUE,3
holland patent central school district,new york,3614580,http://www.hpschools.org,FALSE,0
holley central school district,new york,3614610,http://www.holleycsd.org,TRUE,2
homer central school district,new york,3614640,http://www.homercentral.org,TRUE,1
honeoye central school district,new york,3614670,http://www.honeoye.org,FALSE,0
honeoye falls-lima central school district,new york,3614700,http://www.hflcsd.org,TRUE,1
hoosic valley central school district,new york,3614730,http://www.hoosicvalley.k12.ny.us,TRUE,3
hoosick falls central school district,new york,3614760,http://www.hoosickfallscsd.org,TRUE,1
hornell city school district,new york,3614820,http://www.hornellcityschools.com,TRUE,1
horseheads central school district,new york,3614850,http://www.horseheadsdistrict.com,TRUE,5
hudson city school district,new york,3614940,http://www.hudsoncityschooldistrict.com,TRUE,2
hudson falls central school district,new york,3614970,http://www.hfcsd.org,TRUE,1
hunter-tannersville central school district,new york,3615060,http://www.htcsd.org,TRUE,1
huntington union free school district,new york,3615090,http://www.hufsd.edu,TRUE,16
hyde leadership charter school,new york,3600165,http://www.hydebronxny.org,FALSE,0
hyde leadership charter school - brooklyn,new york,3601030,http://www.hydebrooklyn.org,FALSE,0
hyde park central school district,new york,3615180,http://www.hpcsd.org,TRUE,1
icahn charter school 1,new york,3600049,http://www.icahncharterschool1.org,FALSE,0
icahn charter school 2,new york,3600943,http://www.icahncharterschool2.org,TRUE,3
icahn charter school 3,new york,3600955,http://www.icahncharterschool3.org,TRUE,1
icahn charter school 4,new york,3600995,http://www.icahncharterschool4.org,FALSE,0
icahn charter school 5,new york,3601049,http://www.icahncharterschool5.org,FALSE,0
icahn charter school 6,new york,3601069,http://www.icahncharterschool6.org,FALSE,0
icahn charter school 7,new york,3601091,http://www.icahncharterschool7.org,TRUE,1
indian lake central school district,new york,3615270,http://www.ilcsd.org,FALSE,0
indian river central school district,new york,3615300,http://www.ircsd.org,TRUE,19
international charter school of new york (the),new york,3601134,http://www.icsnyc.org,FALSE,0
international leadership charter  high school,new york,3600163,http://www.ilchs.org,TRUE,1
inwood academy for leadership charter school,new york,3601024,http://www.inwoodacademy.org,FALSE,0
iroquois central school district,new york,3615360,http://www.iroquoiscsd.org,TRUE,1
irvington union free school district,new york,3615450,http://www.irvingtonschools.org,TRUE,2
island park union free school district,new york,3615480,http://www.ips.k12.ny.us,TRUE,3
island trees union free school district,new york,3615510,http://www.islandtrees.org,TRUE,3
islip union free school district,new york,3615540,http://www.islipufsd.org,TRUE,6
ithaca city school district,new york,3615570,http://www.ithacacityschools.org,TRUE,3
jasper-troupsburg central school district,new york,3600007,http://www.jtcsd.org,FALSE,0
jefferson central school district,new york,3615720,http://www.jeffersoncs.org,TRUE,1
jericho union free school district,new york,3615810,http://www.jerichoschools.org,FALSE,0
john v lindsay wildcat academy charter school,new york,3600053,http://www.jvlwildcat.org,TRUE,3
john w lavelle preparatory charter school,new york,3600996,http://www.lavelleprep.org,TRUE,1
johnsburg central school district,new york,3615870,http://www.johnsburgcsd.org,FALSE,0
johnson city central school district,new york,3615900,http://www.jcschools.com,TRUE,7
johnstown city school district,new york,3615980,http://www.johnstownschools.org,TRUE,2
jordan-elbridge central school district,new york,3615990,http://www.jecsd.org,TRUE,1
katonah-lewisboro union free school district,new york,3616080,http://www.klschools.org,FALSE,0
keene central school district,new york,3616140,http://www.keenecentralschool.org,FALSE,0
kendall central school district,new york,3616200,http://www.kendallschools.org,FALSE,0
kenmore-tonawanda union free school district,new york,3616230,http://www.ktufsd.org,TRUE,4
