district_name,state,nces_id,url,corona,covid,closure,scraping_failed,link_found
dent-phelps r-iii,missouri,2910710,http://dentphelps.k12.mo.us,FALSE,TRUE,TRUE,FALSE,FALSE
desoto 73,missouri,2910500,http://www.desoto.k12.mo.us,TRUE,TRUE,TRUE,FALSE,TRUE
dexter r-xi,missouri,2910770,http://DEXTER.K12.MO.US/,TRUE,TRUE,TRUE,FALSE,TRUE
diamond r-iv,missouri,2910800,http://www.diamondwildcats.org,FALSE,FALSE,TRUE,FALSE,TRUE
dixon r-i,missouri,2910830,http://www.dixonr1.com,FALSE,TRUE,FALSE,FALSE,TRUE
doniphan r-i,missouri,2910920,http://doniphanr1.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
dora r-iii,missouri,2910950,http://www.dora.org,FALSE,FALSE,FALSE,FALSE,FALSE
drexel r-iv,missouri,2911070,http://www.drexel.k12.mo.us/,FALSE,FALSE,TRUE,FALSE,TRUE
dunklin r-v,missouri,2914250,http://WWW.DUNKLIN.K12.MO.US,TRUE,TRUE,TRUE,FALSE,TRUE
eagle college prep endeavor,missouri,2900605,http://www.eagleprep.org/stlouis,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
east carter co. r-ii,missouri,2911100,http://www.ecarter.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
east lynne 40,missouri,2911160,http://www.eastlynne40school.org,FALSE,TRUE,TRUE,FALSE,TRUE
east newton co. r-vi,missouri,2930420,http://eastnewton.org,FALSE,TRUE,FALSE,FALSE,TRUE
east prairie r-ii,missouri,2911220,http://WWW.EASTPRAIRIE.ORG,FALSE,FALSE,FALSE,FALSE,FALSE
el dorado springs r-ii,missouri,2911310,http://www.eldo.k12.mo.us/,FALSE,FALSE,FALSE,FALSE,FALSE
eldon r-i,missouri,2911340,http://www.eldonmustangs.org,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
eminence r-i,missouri,2911450,http://www.redwingsk12.org,FALSE,FALSE,FALSE,FALSE,FALSE
everton r-iii,missouri,2911580,http://WWW.EVERTONTIGERS.ORG/,FALSE,FALSE,FALSE,FALSE,FALSE
ewing marion kauffman school,missouri,2900597,http://WWW.KAUFFMANSCHOOL.ORG,FALSE,FALSE,TRUE,FALSE,FALSE
excelsior springs 40,missouri,2911650,http://WWW.ESSD40.COM,TRUE,FALSE,FALSE,FALSE,TRUE
exeter r-vi,missouri,2911670,http://WWW.EXETER.K12.MO.US/,FALSE,TRUE,FALSE,FALSE,TRUE
fair grove r-x,missouri,2911700,http://www.fairgroveschools.net,FALSE,TRUE,FALSE,FALSE,TRUE
fair play r-ii,missouri,2911730,http://www.fairplay.k12.mo.us/,FALSE,TRUE,FALSE,FALSE,TRUE
fairfax r-iii,missouri,2911760,http://FAIRFAXK12MO.US/,FALSE,TRUE,TRUE,FALSE,TRUE
fairview r-xi,missouri,2911850,http://WWW.FAIRVIEW.K12.MO.US,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
fayette r-iii,missouri,2911990,http://www.fayette.k12.mo.us,FALSE,TRUE,TRUE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
festus r-vi,missouri,2912030,http://WWW.FESTUS.K12.MO.US,TRUE,FALSE,FALSE,FALSE,TRUE
fordland r-iii,missouri,2912180,http://WWW.FORDLAND.K12.MO.US,FALSE,TRUE,FALSE,FALSE,TRUE
forsyth r-iii,missouri,2912240,http://www.forsythpanthers.org,FALSE,TRUE,FALSE,FALSE,TRUE
fort osage r-i,missouri,2912290,http://WWW.FORTOSAGE.NET,FALSE,TRUE,FALSE,FALSE,TRUE
fox c-6,missouri,2912300,http://www.fox.k12.mo.us,TRUE,TRUE,FALSE,FALSE,TRUE
francis howell r-iii,missouri,2928950,http://www.fhsdschools.org,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
fredericktown r-i,missouri,2912540,http://fpsk12.org,FALSE,FALSE,TRUE,FALSE,FALSE
frontier schools,missouri,2900590,http://www.frontierschools.org,FALSE,FALSE,TRUE,FALSE,FALSE
ft. zumwalt r-ii,missouri,2908370,http://www.fz.k12.mo.us,TRUE,TRUE,FALSE,FALSE,TRUE
fulton 58,missouri,2912550,http://WWW.FULTON58.ORG,FALSE,TRUE,FALSE,FALSE,TRUE
gainesville r-v,missouri,2912600,http://gainesvillebulldogs.com,FALSE,TRUE,FALSE,FALSE,FALSE
galena r-ii,missouri,2912630,http://www.galena.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
gallatin r-v,missouri,2912660,http://gallatin.k12.mo.us/,FALSE,TRUE,TRUE,FALSE,FALSE
gasconade co. r-i,missouri,2914280,http://WWW.HERMANN.K12.MO.US/,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
genesis school inc.,missouri,2900016,http://WWW.PROMISEACADEMYKC.ORG,FALSE,FALSE,FALSE,FALSE,FALSE
gideon 37,missouri,2912780,http://gideon.k12.mo.us,FALSE,TRUE,FALSE,FALSE,TRUE
gilman city r-iv,missouri,2912870,http://www.gilman.k12.mo.us,FALSE,FALSE,TRUE,FALSE,FALSE
glasgow,missouri,2912900,http://www.glasgow.k12.mo.us,FALSE,FALSE,TRUE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
golden city r-iii,missouri,2912930,http://www.goldencityschools.com,FALSE,TRUE,TRUE,FALSE,FALSE
gordon parks elem.,missouri,2900015,http://www.gordonparks.org,TRUE,TRUE,FALSE,FALSE,TRUE
grain valley r-v,missouri,2913080,http://WWW.GVR5.NET,TRUE,TRUE,FALSE,FALSE,TRUE
grand center arts academy,missouri,2900595,http://WWW.GRANDCENTERARTSACADEMY.ORG,FALSE,TRUE,TRUE,FALSE,TRUE
grandview c-4,missouri,2913140,http://grandviewc4.net,FALSE,FALSE,FALSE,FALSE,FALSE
grandview r-ii,missouri,2913170,http://www.grandviewr2.com/,FALSE,TRUE,FALSE,FALSE,TRUE
green city r-i,missouri,2913230,http://www.greencity.k12.mo.us/index.html,FALSE,TRUE,FALSE,FALSE,FALSE
green forest r-ii,missouri,2913260,http://www.gfr2.k12.mo.us,FALSE,TRUE,FALSE,FALSE,TRUE
green ridge r-viii,missouri,2913290,http://GREENRIDGE.K12.MO.US,TRUE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
greenville r-ii,missouri,2913380,http://bears.k12.mo.us/,FALSE,TRUE,TRUE,FALSE,TRUE
grundy co. r-v,missouri,2912690,https://www.grundyr5.k12.mo.us/,FALSE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
hale r-i,missouri,2913500,http://haleschooldistrict.com,FALSE,FALSE,FALSE,FALSE,FALSE
halfway r-iii,missouri,2913530,http://WWW.HALFWAYSCHOOLS.ORG,FALSE,TRUE,TRUE,FALSE,TRUE
hallsville r-iv,missouri,2913560,http://www.hallsville.org,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
hancock place,missouri,2913620,http://www.hancock.k12.mo.us/,TRUE,FALSE,FALSE,FALSE,TRUE
hannibal 60,missouri,2913650,http://www.hannibal.k12.mo.us/,FALSE,TRUE,FALSE,FALSE,TRUE
harrisburg r-viii,missouri,2913710,http://harrisburg.k12.mo.us/,FALSE,TRUE,FALSE,FALSE,TRUE
harrisonville r-ix,missouri,2913760,http://harrisonvilleschools.org/,TRUE,FALSE,TRUE,FALSE,TRUE
hartville r-ii,missouri,2913770,http://www.hartville.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
hawthorn leadership schl girls,missouri,2900608,http://www.hawthornschool.org,FALSE,TRUE,FALSE,FALSE,TRUE
hayti r-ii,missouri,2913800,http://www.haytir2.org,FALSE,TRUE,FALSE,FALSE,TRUE
hazelwood,missouri,2913830,http://www.hazelwood.k12.mo.us/,TRUE,TRUE,FALSE,FALSE,TRUE
henry co. r-i,missouri,2932110,http://henrycountyr1.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
hermitage r-iv,missouri,2914310,http://www.hermitage.k12.mo.us,TRUE,FALSE,TRUE,FALSE,TRUE
hickman mills c-1,missouri,2914340,http://www.hickmanmills.org/,FALSE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
higbee r-viii,missouri,2914370,http://www.higbeeschool.com/,TRUE,TRUE,TRUE,FALSE,FALSE
hillsboro r-iii,missouri,2914430,http://WWW.HSDR3.ORG,FALSE,TRUE,TRUE,FALSE,TRUE
hogan preparatory academy,missouri,2900014,http://HOGANPREP.NET,TRUE,TRUE,TRUE,FALSE,TRUE
holcomb r-iii,missouri,2914460,http://holcomb.k12.mo.us/,FALSE,FALSE,FALSE,FALSE,FALSE
holden r-iii,missouri,2914490,http://WWW.HOLDENSCHOOLS.ORG,FALSE,TRUE,TRUE,FALSE,TRUE
hollister r-v,missouri,2914550,http://www.hollister.k12.mo.us,FALSE,TRUE,FALSE,FALSE,TRUE
hope leadership academy,missouri,2900601,http://HLAKC.ORG,TRUE,TRUE,FALSE,FALSE,TRUE
houston r-i,missouri,2914840,http://www.houston.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
howell valley r-i,missouri,2915210,http://HVPANTHERS.ORG,TRUE,TRUE,FALSE,FALSE,TRUE
humansville r-iv,missouri,2915300,http://WWW.HUMANSVILLE.K12.MO.US,TRUE,TRUE,FALSE,FALSE,TRUE
hume r-viii,missouri,2915330,http://WWW.HUMER8.K12.MO.US,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
iberia r-v,missouri,2915420,http://www.iberia.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
independence 30,missouri,2915480,http://WWW.isdschools.org,TRUE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
jackson r-ii,missouri,2915600,http://WWW.JACKSONR2SCHOOLS.COM,FALSE,TRUE,TRUE,FALSE,TRUE
jamestown c-1,missouri,2915660,http://www.jamestown.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
jasper co. r-v,missouri,2916140,http://WWW.JASPER.K12.MO.US/,FALSE,TRUE,FALSE,FALSE,TRUE
jefferson c-123,missouri,2916200,http://www.jeffersonc123.org,FALSE,TRUE,TRUE,FALSE,TRUE
jefferson city,missouri,2916190,http://WWW.JCSCHOOLS.US,FALSE,TRUE,TRUE,FALSE,TRUE
jefferson co. r-vii,missouri,2916230,http://WWW.JR7.K12.MO.US/,TRUE,TRUE,FALSE,FALSE,TRUE
jennings,missouri,2916290,http://www.jenningsk12.org,TRUE,TRUE,TRUE,FALSE,TRUE
johnson co. r-vii,missouri,2908320,http://www.crestridge.org,FALSE,FALSE,FALSE,FALSE,FALSE
joplin schools,missouri,2916350,http://www.joplinschools.org,FALSE,TRUE,TRUE,FALSE,TRUE
junction hill c-12,missouri,2915060,http://junctionhill.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
kansas city 33,missouri,2916400,http://www.kcpublicschools.org,FALSE,TRUE,FALSE,FALSE,TRUE
kc international academy,missouri,2900013,http://kcia.us,FALSE,TRUE,FALSE,FALSE,TRUE
kearney r-i,missouri,2916450,http://www.ksdr1.net,TRUE,FALSE,TRUE,FALSE,TRUE
kelso c-7,missouri,2916470,http://kelsoc-7.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
kennett 39,missouri,2916500,http://www.kennett.k12.mo.us,FALSE,TRUE,TRUE,FALSE,FALSE
keytesville r-iii,missouri,2916530,http://keytesville.k12.mo.us,FALSE,TRUE,TRUE,FALSE,FALSE
king city r-i,missouri,2916590,http://WWW.KINGCITYschools.org,TRUE,TRUE,TRUE,FALSE,TRUE
kingston k-14,missouri,2931140,http://WWW.KINGSTON.K12.MO.US/,TRUE,TRUE,TRUE,FALSE,TRUE
kingsville r-i,missouri,2916660,http://www.kingsville.k12.mo.us,TRUE,TRUE,TRUE,FALSE,TRUE
kipp st louis public schools,missouri,2900591,http://WWW.KIPPSTL.ORG,FALSE,FALSE,FALSE,FALSE,FALSE
kipp: endeavor academy,missouri,2900031,http://WWW.KIPPENDEAVOR.ORG,TRUE,FALSE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
kirkwood r-vii,missouri,2916770,http://www.kirkwoodschools.org,TRUE,TRUE,TRUE,FALSE,TRUE
knob noster r-viii,missouri,2916830,http://WWW.KNOBNOSTER.K12.MO.US,TRUE,FALSE,FALSE,FALSE,TRUE
knox co. r-i,missouri,2911280,http://WWW.KNOX.K12.MO.US,FALSE,TRUE,TRUE,FALSE,TRUE
la monte r-iv,missouri,2916920,http://WWW.LAMONTE.K12.MO.US,FALSE,FALSE,FALSE,FALSE,FALSE
la plata r-ii,missouri,2916950,http://laplata.k12.mo.us,FALSE,FALSE,TRUE,FALSE,FALSE
la salle charter school,missouri,2900611,http://www.lasallemiddleschool.org,TRUE,TRUE,TRUE,FALSE,TRUE
laclede co. c-5,missouri,2917000,http://WWW.JEBC5.K12.MO.US/,FALSE,FALSE,TRUE,FALSE,FALSE
laclede co. r-i,missouri,2910110,http://www.lacledecountyr1.com,FALSE,TRUE,TRUE,FALSE,TRUE
ladue,missouri,2917820,http://www.ladueschools.net,TRUE,TRUE,TRUE,FALSE,TRUE
lafayette co. c-1,missouri,2914400,http://WWW.HUSKERS.K12.MO.US,FALSE,FALSE,FALSE,FALSE,FALSE
lafayette preparatory academy,missouri,2900606,http://www.lafayetteprep.org,FALSE,FALSE,FALSE,FALSE,FALSE
lakeland r-iii,missouri,2910520,http://WWW.LAKELAND.K12.MO.US,FALSE,TRUE,FALSE,FALSE,FALSE
lamar r-i,missouri,2917850,http://www.lamar.k12.mo.us/,FALSE,TRUE,TRUE,FALSE,TRUE
laquey r-v,missouri,2917880,http://WWW.LAQUEY.K12.MO.US,FALSE,FALSE,FALSE,FALSE,FALSE
lathrop r-ii,missouri,2917970,http://lathropschools.com,FALSE,TRUE,TRUE,FALSE,TRUE
lawson r-xiv,missouri,2918220,http://LAWSONCARDINALS.ORG,FALSE,FALSE,FALSE,FALSE,FALSE
lebanon r-iii,missouri,2918270,http://www.lebanon.k12.mo.us/,FALSE,TRUE,TRUE,FALSE,TRUE
lee a. tolbert com. academy,missouri,2900028,http://TOLBERTACADEMY.ORG,TRUE,TRUE,FALSE,FALSE,TRUE
lee's summit r-vii,missouri,2918300,http://www.lsr7.org,TRUE,FALSE,TRUE,FALSE,TRUE
leesville r-ix,missouri,2918330,http://WWW.LEESVILLE.K12.MO.US/,FALSE,FALSE,FALSE,FALSE,FALSE
leeton r-x,missouri,2918360,http://www.leeton.k12.mo.us,TRUE,TRUE,TRUE,FALSE,TRUE
leopold r-iii,missouri,2918420,http://www.leopold.k12.mo.us/,FALSE,FALSE,FALSE,FALSE,FALSE
lesterville r-iv,missouri,2918450,http://www.lesterville.k12.mo.us,FALSE,FALSE,TRUE,FALSE,FALSE
lewis co. c-1,missouri,2918460,http://lewis.k12.mo.us/,FALSE,FALSE,TRUE,FALSE,TRUE
lexington r-v,missouri,2918480,http://www.lexington.k12.mo.us/,FALSE,TRUE,FALSE,FALSE,FALSE
liberal r-ii,missouri,2918510,http://LIBERAL.K12.MO.US/,FALSE,FALSE,FALSE,FALSE,FALSE
liberty 53,missouri,2918540,http://LIBERTY.K12.MO.US/,TRUE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
lift for life academy,missouri,2900574,http://www.liftforlifeacademy.org/,TRUE,TRUE,FALSE,FALSE,TRUE
lincoln r-ii,missouri,2918670,http://www.lincoln.k12.mo.us/,FALSE,TRUE,FALSE,FALSE,FALSE
lindbergh schools,missouri,2918690,http://WWW.LINDBERGHSCHOOLS.WS,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
lockwood r-i,missouri,2919140,http://www.lockwoodschools.org,FALSE,TRUE,FALSE,FALSE,TRUE
logan-rogersville r-viii,missouri,2919170,http://WWW.LOGROG.NET,TRUE,TRUE,FALSE,FALSE,TRUE
lone jack c-6,missouri,2919230,http://WWW.LONEJACKC6.NET/,FALSE,FALSE,TRUE,FALSE,TRUE
lonedell r-xiv,missouri,2919200,http://www.lonedell.org,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
macks creek r-v,missouri,2919380,http://www.mcreek.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
macon co. r-i,missouri,2919410,http://WWW.MACON.K12.MO.US/,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
madison c-3,missouri,2919840,http://www.madison.k12.mo.us,FALSE,TRUE,FALSE,FALSE,TRUE
malden r-i,missouri,2919890,http://www.malden.k12.mo.us/,FALSE,FALSE,TRUE,FALSE,FALSE
mansfield r-iv,missouri,2919980,http://MANSFIELDSCHOOL.NET,TRUE,TRUE,TRUE,FALSE,TRUE
maplewood-richmond heights,missouri,2920010,http://www.mrhschools.net,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
maries co. r-i,missouri,2930870,http://mariesr1.k12.mo.us,TRUE,TRUE,FALSE,FALSE,TRUE
maries co. r-ii,missouri,2900001,http://mariesr2.org/,FALSE,FALSE,TRUE,FALSE,FALSE
marion c. early r-v,missouri,2920160,http://mceonline.net,FALSE,FALSE,FALSE,FALSE,FALSE
marion co. r-ii,missouri,2920280,http://marion.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
marionville r-ix,missouri,2920310,http://WWW.MARIONVILLE.US/,FALSE,FALSE,FALSE,FALSE,FALSE
marquand-zion r-vi,missouri,2920370,http://mz.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
marshall,missouri,2920410,http://www.marshallschools.com,TRUE,TRUE,TRUE,FALSE,TRUE
marshfield r-i,missouri,2920430,http://www.mjays.us,FALSE,TRUE,FALSE,FALSE,TRUE
maryville r-ii,missouri,2920490,http://www.maryville.k12.mo.us/,TRUE,FALSE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
meadow heights r-ii,missouri,2923640,http://www.meadowheights.k12.mo.us,FALSE,TRUE,TRUE,FALSE,FALSE
meadville r-iv,missouri,2920640,http://www.meadvillemoeagles.org,TRUE,FALSE,FALSE,FALSE,FALSE
mehlville r-ix,missouri,2920670,http://WWW.MEHLVILLESCHOOLDISTRICT.COM,TRUE,TRUE,TRUE,FALSE,TRUE
meramec valley r-iii,missouri,2923460,http://www.mvr3.k12.mo.us/,TRUE,TRUE,TRUE,FALSE,TRUE
mexico 59,missouri,2920810,http://www.mexicoschools.net,FALSE,TRUE,TRUE,FALSE,TRUE
miami r-i,missouri,2920820,http://miamir1.net,FALSE,FALSE,FALSE,FALSE,FALSE
mid-buchanan co. r-v,missouri,2911940,http://WWW.MIDBUCHANAN.K12.MO.US/,TRUE,TRUE,FALSE,FALSE,TRUE
midway r-i,missouri,2931800,http://www.midwayk12.net,TRUE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
miller co. r-iii,missouri,2930510,http://WWW.TUSCUMBIALIONS.K12.MO.US,FALSE,TRUE,TRUE,FALSE,TRUE
miller r-ii,missouri,2921000,http://www.millerschools.org,TRUE,TRUE,TRUE,FALSE,FALSE
moberly,missouri,2921100,http://WWW.MOBERLY.K12.MO.US,TRUE,TRUE,TRUE,FALSE,TRUE
monett r-i,missouri,2921120,http://www.monettschools.org,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
monroe city r-i,missouri,2921210,http://WWW.MONROE.K12.MO.US/,FALSE,FALSE,TRUE,FALSE,TRUE
montgomery co. r-ii,missouri,2921330,http://WWW.MC-WILDCATS.ORG,FALSE,FALSE,FALSE,FALSE,FALSE
montrose r-xiv,missouri,2921360,http://www.montrose.k12.mo.us,FALSE,TRUE,FALSE,FALSE,TRUE
morgan co. r-i,missouri,2929610,http://MCR1.US,FALSE,TRUE,TRUE,FALSE,TRUE
morgan co. r-ii,missouri,2930840,http://versaillestigers.org,FALSE,FALSE,TRUE,FALSE,TRUE
mound city r-ii,missouri,2921480,http://www.mndcty.k12.mo.us,FALSE,TRUE,FALSE,FALSE,TRUE
mountain grove r-iii,missouri,2921510,http://www.mg.k12.mo.us,FALSE,TRUE,FALSE,FALSE,TRUE
mountain view-birch tree r-iii,missouri,2921540,http://mvbt.k12.mo.us/,FALSE,FALSE,FALSE,FALSE,FALSE
mt. vernon r-v,missouri,2921600,http://www.mtvernon.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
naylor r-ii,missouri,2921720,http://www.nayloreagles.com,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
nell holcomb r-iv,missouri,2907320,http://www.nellholcomb.k12.mo.us/,FALSE,TRUE,FALSE,FALSE,TRUE
neosho school district,missouri,2921810,http://www.neoshosd.org,FALSE,TRUE,FALSE,FALSE,TRUE
nevada r-v,missouri,2921840,http://www.nevada.k12.mo.us/,FALSE,TRUE,TRUE,FALSE,FALSE
new bloomfield r-iii,missouri,2921875,http://WWW.NB.K12.MO.US,FALSE,FALSE,FALSE,FALSE,FALSE
new franklin r-i,missouri,2921940,http://WWW.NFRANKLIN.K12.MO.US/,FALSE,FALSE,FALSE,FALSE,FALSE
new haven,missouri,2921960,http://www.newhavenschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
new madrid co. r-i,missouri,2900004,http://newmadridco.k12.mo.us,FALSE,FALSE,TRUE,FALSE,TRUE
newburg r-ii,missouri,2922140,http://NEWBURG.K12.MO.US/,FALSE,FALSE,FALSE,FALSE,FALSE
niangua r-v,missouri,2922500,http://WWW.NIANGUASCHOOLS.COM,TRUE,FALSE,TRUE,FALSE,TRUE
nixa public schools,missouri,2922530,http://www.nixapublicschools.net,FALSE,TRUE,FALSE,FALSE,FALSE
nodaway-holt r-vii,missouri,2922560,http://NODHOLT.K12.MO.US,TRUE,TRUE,FALSE,FALSE,FALSE
norborne r-viii,missouri,2922620,http://www.norborneschools.com,FALSE,TRUE,TRUE,FALSE,FALSE
normandy schools collaborative,missouri,2922650,http://WWW.NORMANDYSC.ORG,TRUE,TRUE,FALSE,FALSE,TRUE
north andrew co. r-vi,missouri,2922710,http://NORTHANDREW.ORG,TRUE,FALSE,TRUE,FALSE,FALSE
north callaway co. r-i,missouri,2922740,http://nc.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
north harrison r-iii,missouri,2922770,http://WWW.NHR3.NET,TRUE,FALSE,TRUE,FALSE,TRUE
north kansas city 74,missouri,2922800,http://WWW.NKCSCHOOLS.ORG,TRUE,TRUE,TRUE,FALSE,TRUE
north mercer co. r-iii,missouri,2920750,http://www.northmercer.k12.mo.us,FALSE,TRUE,TRUE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
north pemiscot co. r-i,missouri,2923760,http://www.northpem.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
north platte co. r-i,missouri,2922830,http://www.nppanthers.org,FALSE,FALSE,TRUE,FALSE,FALSE
north shelby,missouri,2928140,http://www.nshelby.k12.mo.us,FALSE,FALSE,FALSE,FALSE,FALSE
north side community school,missouri,2900589,http://northsidecommunityschool.org,TRUE,TRUE,FALSE,FALSE,TRUE
north st. francois co. r-i,missouri,2905430,http://WWW.NCSD.K12.MO.US,FALSE,TRUE,TRUE,FALSE,FALSE
north wood r-iv,missouri,2910650,http://NORTHWOOD.K12.MO.US,FALSE,TRUE,FALSE,FALSE,FALSE
northeast nodaway co. r-v,missouri,2921660,http://nenr5.com,FALSE,TRUE,FALSE,FALSE,TRUE
northeast randolph co. r-iv,missouri,2922860,http://sites.google.com/a/ner4.k12.mo.us/ner4bearcats/,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
northwest r-i,missouri,2922890,http://www.northwestschools.net,TRUE,FALSE,FALSE,FALSE,TRUE
northwestern r-i,missouri,2922920,http://www.northwestern.k12.mo.us/index.html,FALSE,TRUE,TRUE,FALSE,TRUE
norwood r-i,missouri,2922950,http://www.norwood.k12.mo.us/,FALSE,FALSE,FALSE,FALSE,FALSE
oak grove r-vi,missouri,2923010,http://www.oakgrove.k12.mo.us,TRUE,TRUE,FALSE,FALSE,TRUE
oak hill r-i,missouri,2923040,http://district.oakhillr1.k12.mo.us,FALSE,FALSE,TRUE,FALSE,FALSE
oak ridge r-vi,missouri,2923070,http://www.oakridger6schools.com,FALSE,FALSE,FALSE,FALSE,FALSE
odessa r-vii,missouri,2923100,http://www.odessar7.net,FALSE,TRUE,TRUE,FALSE,TRUE
oran r-iii,missouri,2923130,http://ORAN.K12.MO.US,FALSE,FALSE,TRUE,FALSE,TRUE
orchard farm r-v,missouri,2923160,http://www.ofsd.k12.mo.us,FALSE,TRUE,FALSE,FALSE,TRUE
oregon-howell r-iii,missouri,2916860,http://WWW.KOSHKONONGSCHOOL.ORG,TRUE,TRUE,TRUE,FALSE,TRUE
orrick r-xi,missouri,2923220,http://ORRICK.K12.MO.US/,FALSE,FALSE,FALSE,FALSE,FALSE
osage co. r-i,missouri,2908490,http://www.chamois.k12.mo.us,FALSE,TRUE,TRUE,FALSE,FALSE
osage co. r-ii,missouri,2919080,http://www.linn.k12.mo.us,TRUE,FALSE,FALSE,FALSE,TRUE
osage co. r-iii,missouri,2931830,http://www.fatimacomets.org,FALSE,TRUE,TRUE,FALSE,FALSE
osborn r-o,missouri,2923250,http://www.osbornwildcats.org/,FALSE,TRUE,TRUE,FALSE,TRUE
osceola,missouri,2923270,http://www.osceola.k12.mo.us,FALSE,TRUE,TRUE,FALSE,FALSE
otterville r-vi,missouri,2923310,http://www.ottervillervi.k12.mo.us/,FALSE,FALSE,TRUE,FALSE,FALSE
ozark r-vi,missouri,2923430,http://WWW.OZARK.K12.MO.US/,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
paris r-ii,missouri,2923530,http://www.pariscoyotes.com,FALSE,FALSE,TRUE,FALSE,FALSE
park hill,missouri,2923550,http://WWW.PARKHILL.K12.MO.US/,FALSE,TRUE,FALSE,FALSE,TRUE
parkway c-2,missouri,2923580,http://www.parkwayschools.net,FALSE,FALSE,TRUE,FALSE,TRUE
pathway academy,missouri,2900587,http://PathwayAcademy.net,FALSE,FALSE,FALSE,FALSE,FALSE
pattonsburg r-ii,missouri,2923670,http://www.pattonsburg.k12.mo.us,FALSE,TRUE,FALSE,FALSE,FALSE
pattonville r-iii,missouri,2923700,http://www.psdr3.org/,TRUE,TRUE,FALSE,FALSE,TRUE
pemiscot co. r-iii,missouri,2923790,http://R3.K12.MO.US/,FALSE,FALSE,FALSE,FALSE,FALSE
perry co. 32,missouri,2924530,http://www.perryville.k12.mo.us,TRUE,TRUE,TRUE,FALSE,TRUE
